0.123203, 0.188635
0.522691, 0.175268
0.867824, 0.787072
0.030549, 0.342753
0.638997, 0.469192
0.069552, 0.752953
0.477279, 0.797021
0.411817, 0.188482
0.465316, 0.903806
0.658986, 0.475723
0.612537, 0.381695
0.732261, 0.866146
0.272408, 0.574450
0.077059, 0.741050
0.539689, 0.353679
0.648671, 0.663289
0.521134, 0.187414
0.479080, 0.469466
0.752312, 0.918729
0.544084, 0.285867
0.731712, 0.305826
0.572741, 0.131748
0.892666, 0.244758
0.528886, 0.196600
0.729240, 0.148595
0.465163, 0.412244
0.518937, 0.940519
0.194494, 0.145329
0.847163, 0.500107
0.502029, 0.406415
0.481033, 0.539048
0.831965, 0.270516
0.348125, 0.399731
0.498581, 0.620197
0.963408, 0.422529
0.240669, 0.714713
0.461745, 0.349437
0.891079, 0.378277
0.340342, 0.220161
0.231880, 0.213080
0.557421, 0.269478
0.571368, 0.831690
0.612903, 0.902524
0.674306, 0.315348
0.387677, 0.089999
0.173162, 0.577441
0.650349, 0.511887
0.069704, 0.292581
0.463576, 0.345347
0.202795, 0.513657
0.168798, 0.435957
0.449965, 0.921934
0.582781, 0.014130
0.236000, 0.734397
0.403058, 0.471572
0.518021, 0.604846
0.145268, 0.675405
0.468184, 0.928068
0.570544, 0.466933
0.928159, 0.482040
0.602191, 0.805994
0.272866, 0.824335
0.252480, 0.403638
0.093936, 0.739555
0.709311, 0.412091
0.367992, 0.510422
0.887295, 0.597736
0.682913, 0.058535
0.273476, 0.588214
0.665609, 0.043947
0.551317, 0.179693
0.110233, 0.570330
0.838710, 0.376446
0.368877, 0.171606
0.131840, 0.520188
0.924650, 0.373424
0.428877, 0.392590
0.604877, 0.676687
0.778069, 0.694937
0.267190, 0.124393
0.703421, 0.396832
0.878170, 0.690268
0.163091, 0.485427
0.390973, 0.271035
0.697745, 0.146123
0.328043, 0.563738
0.474960, 0.608509
0.592059, 0.279122
0.431349, 0.896451
0.549791, 0.501816
0.235206, 0.789544
0.794214, 0.483963
0.683798, 0.635792
0.548631, 0.733665
0.218055, 0.716178
0.658193, 0.151646
0.327586, 0.486404
0.482833, 0.976897
0.839137, 0.335765
0.745720, 0.866573
0.801080, 0.559038
0.742790, 0.892422
0.619800, 0.572344
0.819849, 0.734153
0.604205, 0.904508
0.523698, 0.851588
0.333140, 0.916196
0.693197, 0.330088
0.376385, 0.284036
0.883023, 0.650319
0.400098, 0.299936
0.740196, 0.737815
0.076357, 0.706565
0.457900, 0.039430
0.131535, 0.548692
0.273324, 0.391675
0.790551, 0.230140
0.808863, 0.461867
0.590686, 0.674581
0.310251, 0.346110
0.094760, 0.724906
0.371776, 0.822810
0.534165, 0.713401
0.364238, 0.337687
0.664266, 0.369121
0.424970, 0.573717
0.195776, 0.573290
0.863582, 0.763085
0.207801, 0.902951
0.506821, 0.871944
0.941343, 0.396710
0.814722, 0.840571
0.526536, 0.868954
0.410138, 0.494552
0.401929, 0.358440
0.303110, 0.041597
0.563128, 0.923887
0.157109, 0.736991
0.410504, 0.077364
0.964110, 0.450148
0.629109, 0.453902
0.575549, 0.879025
0.429731, 0.241676
0.516129, 0.228370
0.843013, 0.611591
0.368511, 0.709891
0.948424, 0.647603
0.197821, 0.427412
0.126621, 0.278726
0.332560, 0.362743
0.915494, 0.437757
0.344157, 0.665761
0.697073, 0.758782
0.174688, 0.420057
0.469375, 0.520371
0.580340, 0.354808
0.731132, 0.227088
0.510544, 0.833857
0.379620, 0.585284
0.769127, 0.326304
0.294809, 0.070132
0.398511, 0.859951
0.407025, 0.658834
0.663106, 0.554186
0.119968, 0.353435
0.416486, 0.768639
0.093783, 0.457503
0.397076, 0.841365
0.154576, 0.471541
0.666128, 0.399548
0.487564, 0.139225
0.594684, 0.023804
0.769494, 0.675008
0.305734, 0.547014
0.396771, 0.704489
0.465621, 0.949400
0.660298, 0.187414
0.790246, 0.299661
0.705893, 0.519150
0.977294, 0.428327
0.541887, 0.472518
0.352550, 0.739036
0.504288, 0.840754
0.249763, 0.735801
0.733818, 0.085879
0.348033, 0.035585
0.581225, 0.511338
0.554399, 0.811213
0.724265, 0.910855
0.145512, 0.843013
0.691977, 0.382733
0.132359, 0.321329
0.153996, 0.663900
0.429304, 0.602985
0.701010, 0.119602
0.516373, 0.496567
0.159154, 0.517716
0.435926, 0.101627
0.137883, 0.545518
0.423231, 0.038697
0.295480, 0.168188
0.263039, 0.413282
0.437178, 0.105106
0.891507, 0.634053
0.184912, 0.446150
0.672292, 0.210089
0.711203, 0.074648
0.252663, 0.807611
0.693838, 0.428388
0.405866, 0.347545
0.147618, 0.629383
0.766106, 0.425855
0.289224, 0.514542
0.862362, 0.836879
0.091433, 0.597522
0.357311, 0.481826
0.683370, 0.493667
0.897519, 0.442946
0.252113, 0.839167
0.481185, 0.505295
0.603290, 0.235359
0.749962, 0.906796
0.110355, 0.598010
0.494705, 0.412122
0.442366, 0.740715
0.168218, 0.843196
0.669912, 0.962615
0.283212, 0.673910
0.097964, 0.576037
0.775201, 0.124973
0.192358, 0.264321
0.852626, 0.295999
0.979247, 0.474868
0.780999, 0.836512
0.328990, 0.666921
0.329417, 0.445509
0.889554, 0.371319
0.411573, 0.552477
0.690085, 0.060671
0.705496, 0.680410
0.276925, 0.786065
0.165319, 0.567553
0.719810, 0.409253
0.698202, 0.532395
0.577746, 0.377758
0.988952, 0.601611
0.484970, 0.990631
0.546983, 0.536454
0.457076, 0.933866
0.570330, 0.612232
0.676992, 0.278176
0.487991, 0.118656
0.045412, 0.511460
0.766503, 0.365581
0.574725, 0.313700
0.770501, 0.378216
0.122227, 0.184271
0.629078, 0.362377
0.578082, 0.328257
0.453719, 0.745689
0.099338, 0.380016
0.829707, 0.210822
0.434248, 0.551836
0.190741, 0.822413
0.671194, 0.904965
0.329569, 0.778985
0.457686, 0.250435
0.156499, 0.772301
0.861965, 0.465102
0.489914, 0.060732
0.468551, 0.215613
0.568407, 0.712058
0.223395, 0.717490
0.509171, 0.694205
0.695578, 0.548906
0.335948, 0.675497
0.829798, 0.523331
0.447432, 0.738670
0.213752, 0.283639
0.799860, 0.670949
0.507218, 0.024201
0.279916, 0.879727
0.272622, 0.536027
0.862453, 0.704794
0.698782, 0.696066
0.639058, 0.887997
0.760460, 0.226234
0.256478, 0.350993
0.607074, 0.434553
0.660451, 0.319620
0.558794, 0.364086
0.992462, 0.450636
0.118015, 0.274667
0.717460, 0.451277
0.279641, 0.227729
0.014924, 0.465499
0.398968, 0.330363
0.234809, 0.495315
0.613910, 0.804498
0.247505, 0.775811
0.413373, 0.950224
0.140904, 0.215369
0.401349, 0.068026
0.536363, 0.799982
0.282052, 0.680532
0.460341, 0.167364
0.490371, 0.938627
0.593463, 0.375896
0.050874, 0.669515
0.251411, 0.586352
0.657491, 0.762627
0.352458, 0.784722
0.630207, 0.924497
0.277413, 0.827113
0.904874, 0.334269
0.028352, 0.588519
0.712638, 0.230689
0.592700, 0.495956
0.918271, 0.227912
0.980316, 0.530229
0.406140, 0.860958
0.769829, 0.160161
0.327250, 0.244758
0.436628, 0.925993
0.619160, 0.129643
0.863521, 0.310495
0.234107, 0.876095
0.392193, 0.794855
0.403394, 0.619922
0.932554, 0.423353
0.779962, 0.671621
0.266121, 0.712882
0.065981, 0.273690
0.307901, 0.357768
0.877102, 0.433119
0.561113, 0.874355
0.086734, 0.762474
0.989319, 0.468001
0.290048, 0.342021
0.195074, 0.171178
0.487686, 0.021973
0.812891, 0.223121
0.250526, 0.073244
0.352641, 0.384472
0.840510, 0.833064
0.599750, 0.097812
0.081729, 0.730003
0.381237, 0.951567
0.232429, 0.222480
0.829920, 0.548021
0.453627, 0.013520
0.633961, 0.981170
0.487472, 0.304880
0.403607, 0.274331
0.201758, 0.179144
0.795587, 0.607990
0.300150, 0.702231
0.960143, 0.594470
0.566393, 0.228492
0.400708, 0.232093
0.722617, 0.710776
0.626545, 0.960631
0.414075, 0.800592
0.850826, 0.847560
0.508255, 0.869808
0.365001, 0.807489
0.648213, 0.854152
0.217841, 0.775475
0.876675, 0.590289
0.879727, 0.774682
0.137547, 0.393384
0.628956, 0.303262
0.466903, 0.927549
0.657430, 0.733543
0.404645, 0.102481
0.146367, 0.289651
0.474013, 0.261391
0.490463, 0.878048
0.107456, 0.545427
0.786767, 0.591937
0.504410, 0.536241
0.372692, 0.848415
0.623737, 0.717185
0.597827, 0.714682
0.328288, 0.407270
0.627125, 0.795923
0.708151, 0.504288
0.651753, 0.698843
0.297617, 0.155553
0.495468, 0.605182
0.775964, 0.599322
0.364757, 0.516800
0.628559, 0.256050
0.808283, 0.456069
0.635701, 0.442030
0.344371, 0.102512
0.644734, 0.430921
0.745689, 0.546556
0.113071, 0.392193
0.459975, 0.517411
0.134617, 0.699149
0.903073, 0.660848
0.592944, 0.738456
0.302072, 0.633808
0.509537, 0.287332
0.444533, 0.968352
0.316782, 0.471786
0.542650, 0.124393
0.290506, 0.674856
0.523759, 0.521561
0.743675, 0.383496
0.187719, 0.177526
0.779382, 0.423536
0.151372, 0.459090
0.145543, 0.506882
0.912229, 0.473922
0.218818, 0.904660
0.954405, 0.377453
0.209143, 0.457839
0.841212, 0.720542
0.199957, 0.119602
0.471786, 0.425092
0.888638, 0.324412
0.145207, 0.519395
0.531388, 0.740684
0.630299, 0.530625
0.619221, 0.382733
0.310404, 0.454115
0.516434, 0.480361
0.308634, 0.608631
0.627979, 0.501785
0.718375, 0.331584
0.390393, 0.523637
0.310984, 0.691397
0.635243, 0.712058
0.179418, 0.308237
0.955412, 0.533738
0.877529, 0.195288
0.191870, 0.241737
0.449446, 0.547044
0.214637, 0.462905
0.068087, 0.393536
0.921354, 0.543870
0.403607, 0.106845
0.256600, 0.207892
0.114811, 0.724601
0.565447, 0.547563
0.026307, 0.349986
0.354747, 0.947752
0.649251, 0.625782
0.238075, 0.732109
0.810694, 0.217872
0.502182, 0.009980
0.816858, 0.340678
0.409925, 0.262276
0.725486, 0.151952
0.905545, 0.459426
0.113041, 0.428449
0.487106, 0.295999
0.415998, 0.411603
0.140263, 0.441664
0.609149, 0.039491
0.228767, 0.727317
0.369793, 0.173711
0.744499, 0.923917
0.319254, 0.152928
0.781335, 0.519089
0.864467, 0.541093
0.761345, 0.255501
0.674245, 0.450117
0.813898, 0.121097
0.703146, 0.726829
0.029603, 0.395764
0.664357, 0.835261
0.659688, 0.873653
0.573717, 0.736290
0.656514, 0.706473
0.585070, 0.234443
0.818964, 0.802911
0.132237, 0.319651
0.673849, 0.033479
0.673849, 0.137333
0.465804, 0.205786
0.662740, 0.202185
0.530076, 0.176000
0.444716, 0.233283
0.940397, 0.529984
0.341014, 0.531083
0.502884, 0.226691
0.751854, 0.236152
0.820276, 0.241401
0.103519, 0.702658
0.824610, 0.664510
0.740104, 0.433882
0.955168, 0.663625
0.892880, 0.644581
0.394330, 0.844447
0.842158, 0.670949
0.554186, 0.459120
0.589618, 0.634266
0.775506, 0.275948
0.253578, 0.629231
0.973876, 0.638997
0.497024, 0.280007
0.607410, 0.853450
0.158757, 0.428358
0.615040, 0.912046
0.420301, 0.286996
0.418348, 0.834681
0.891751, 0.442640
0.203314, 0.442305
0.378430, 0.462050
0.481979, 0.269417
0.284036, 0.889370
0.208167, 0.745384
0.458968, 0.424116
0.466140, 0.261605
0.408979, 0.970367
0.960906, 0.410260
0.964660, 0.597369
0.301248, 0.414197
0.809320, 0.699026
0.474288, 0.306925
0.501328, 0.858303
0.903562, 0.458083
0.107913, 0.565111
0.431928, 0.240791
0.712546, 0.722892
0.553392, 0.562761
0.275582, 0.683462
0.432203, 0.406995
0.133641, 0.163366
0.337565, 0.243110
0.348766, 0.209387
0.342845, 0.348857
0.609333, 0.345775
0.188391, 0.816462
0.781213, 0.890652
0.086123, 0.384838
0.331126, 0.946196
0.259133, 0.935331
0.414075, 0.322642
0.462386, 0.247108
0.380169, 0.721976
0.365795, 0.250160
0.659261, 0.842189
0.713797, 0.337352
0.753044, 0.142369
0.078341, 0.418744
0.443892, 0.013367
0.332926, 0.957701
0.910581, 0.530625
0.361492, 0.135075
0.497574, 0.414533
0.886624, 0.496384
0.239387, 0.804651
0.692404, 0.879849
0.462081, 0.691244
0.347148, 0.036195
0.437727, 0.010102
0.943815, 0.349284
0.364025, 0.110202
0.548784, 0.556627
0.997528, 0.476485
0.550249, 0.550371
0.125462, 0.454512
0.461867, 0.483322
0.707907, 0.409131
0.955412, 0.541887
0.664083, 0.160955
0.435530, 0.104587
0.208869, 0.801935
0.033967, 0.615497
0.414686, 0.379925
0.552660, 0.871609
0.775872, 0.862209
0.558916, 0.042634
0.046907, 0.635823
0.659169, 0.933409
0.434950, 0.386761
0.374371, 0.745170
0.543443, 0.181860
0.371471, 0.374096
0.493057, 0.731895
0.200568, 0.179662
0.052339, 0.562670
0.472243, 0.444838
0.854305, 0.850642
0.067782, 0.656728
0.391675, 0.706198
0.280526, 0.132359
0.967132, 0.447829
0.083468, 0.344920
0.349864, 0.583972
0.637623, 0.761406
0.124607, 0.405194
0.231422, 0.912351
0.400037, 0.817866
0.539415, 0.795648
0.973052, 0.496597
0.576556, 0.431135
0.944975, 0.588153
0.352062, 0.737297
0.778863, 0.878353
0.896237, 0.483810
0.405042, 0.393597
0.258614, 0.409253
0.507004, 0.704825
0.717643, 0.121677
0.298379, 0.952818
0.882900, 0.572222
0.086612, 0.233100
0.913480, 0.445967
0.828516, 0.138859
0.921781, 0.724601
0.445296, 0.840449
0.648824, 0.745689
0.878964, 0.738395
0.834132, 0.364727
0.398206, 0.347118
0.076601, 0.487045
0.622822, 0.316477
0.690420, 0.280404
0.773553, 0.125492
0.213782, 0.101718
0.723228, 0.271798
0.079836, 0.715842
0.016663, 0.605701
0.361309, 0.244728
0.488723, 0.538316
0.151982, 0.202673
0.337748, 0.683981
0.756371, 0.611896
0.414960, 0.622700
0.470443, 0.049135
0.843165, 0.682913
0.562151, 0.036927
0.850795, 0.467666
0.622761, 0.096805
0.486984, 0.488357
0.641987, 0.187841
0.589984, 0.584277
0.539872, 0.735984
0.823878, 0.437483
0.747459, 0.516923
0.154790, 0.769036
0.742515, 0.673971
0.922971, 0.748466
0.946684, 0.651692
0.166295, 0.647114
0.890164, 0.326853
0.352672, 0.267006
0.176275, 0.176366
0.269387, 0.354411
0.574969, 0.282876
0.161290, 0.687033
0.624348, 0.776238
0.407147, 0.820368
0.465102, 0.971129
0.352611, 0.348827
0.956084, 0.458602
0.466170, 0.909146
0.649525, 0.321574
0.822504, 0.677969
0.808069, 0.515366
0.908261, 0.323771
0.625263, 0.408094
0.503189, 0.871120
0.757378, 0.142796
0.338481, 0.948973
0.264748, 0.156438
0.621845, 0.331156
0.806085, 0.314402
0.265084, 0.661275
0.202063, 0.469436
0.265236, 0.782891
0.918546, 0.734306
0.253090, 0.395611
0.579730, 0.566942
0.363262, 0.070956
0.212287, 0.681051
0.192358, 0.448256
0.183691, 0.350230
0.585070, 0.618091
0.903989, 0.667318
0.453078, 0.797845
0.369732, 0.198126
0.492294, 0.537034
0.325571, 0.577868
0.308603, 0.129582
0.698813, 0.179357
0.819269, 0.216834
0.886227, 0.349712
0.969634, 0.389080
0.424268, 0.796930
0.667501, 0.320170
0.379131, 0.221076
0.929411, 0.730338
0.579180, 0.466872
0.913266, 0.467208
0.439283, 0.073794
0.660146, 0.505295
0.436171, 0.908139
0.207678, 0.134831
0.459517, 0.916532
0.504013, 0.611560
0.942076, 0.701529
0.538682, 0.074648
0.642262, 0.959227
0.810053, 0.769951
0.100711, 0.734062
0.685171, 0.594562
0.130345, 0.574267
0.217139, 0.753960
0.436872, 0.148289
0.313089, 0.682577
0.198920, 0.626789
0.359081, 0.774071
0.214576, 0.773644
0.143620, 0.325449
0.105197, 0.688284
0.150670, 0.564653
0.679800, 0.868160
0.386853, 0.024171
0.697378, 0.925840
0.986084, 0.599322
0.785485, 0.425977
0.576891, 0.398724
0.134220, 0.750023
0.660054, 0.485397
0.359935, 0.133366
0.579882, 0.552080
0.763359, 0.866665
0.483688, 0.937254
0.906339, 0.778741
0.367840, 0.591571
0.557085, 0.382702
0.342204, 0.845485
0.617603, 0.673757
0.233100, 0.336009
0.291269, 0.312815
0.048494, 0.553240
0.065157, 0.466201
0.907285, 0.787652
0.627064, 0.893277
0.563158, 0.182775
0.831996, 0.672079
0.352641, 0.516648
0.482986, 0.481826
0.473006, 0.993011
0.212226, 0.257179
0.527177, 0.881130
0.692251, 0.045839
0.906796, 0.210425
0.184729, 0.472854
0.875301, 0.667837
0.389721, 0.128056
0.093081, 0.481582
0.494125, 0.336070
0.430738, 0.007447
0.932310, 0.463210
0.789941, 0.511765
0.359020, 0.923032
0.719291, 0.352519
0.234382, 0.251320
0.658437, 0.620228
0.342906, 0.690115
0.584674, 0.146672
0.152562, 0.164586
0.399731, 0.509079
0.570757, 0.626209
0.554277, 0.800348
0.372509, 0.372997
0.776574, 0.182348
0.120945, 0.321085
0.721091, 0.874966
0.786889, 0.125156
0.803613, 0.441908
0.109073, 0.322184
0.099673, 0.758385
0.583697, 0.878933
0.653737, 0.925626
0.647786, 0.750359
0.218757, 0.582232
0.394055, 0.126499
0.301859, 0.528214
0.479995, 0.567736
0.469008, 0.790735
0.691671, 0.061892
0.314310, 0.794977
0.366222, 0.053499
0.804224, 0.560015
0.619739, 0.888272
0.974487, 0.417249
0.329600, 0.756890
0.823511, 0.554277
0.141636, 0.825037
0.584521, 0.939207
0.289560, 0.553392
0.642903, 0.754387
0.711051, 0.174200
0.665639, 0.407483
0.457106, 0.212714
0.542467, 0.333232
0.411390, 0.953948
0.110111, 0.445875
0.315928, 0.272866
0.206732, 0.541459
0.793359, 0.571551
0.637501, 0.710288
0.663106, 0.688589
0.672994, 0.747703
0.308542, 0.165075
0.795984, 0.348277
0.478439, 0.968749
0.502731, 0.702017
0.533036, 0.197668
0.640675, 0.805078
0.306284, 0.898068
0.614765, 0.249886
0.705069, 0.609027
0.895444, 0.780572
0.599506, 0.652821
0.663289, 0.518571
0.617145, 0.531053
0.308054, 0.525956
0.410566, 0.086428
0.735313, 0.262856
0.247566, 0.121952
0.327616, 0.533921
0.191656, 0.313669
0.386181, 0.180670
0.278176, 0.491562
0.196631, 0.862300
0.725333, 0.180792
0.306986, 0.071261
0.449934, 0.329234
0.444838, 0.258766
0.570696, 0.166204
0.908475, 0.227638
0.731437, 0.655110
0.945402, 0.354991
0.391614, 0.664754
0.658834, 0.848933
0.423383, 0.780816
0.350993, 0.753319
0.512436, 0.871731
0.779962, 0.908902
0.025086, 0.475509
0.302805, 0.058107
0.261849, 0.198370
0.375958, 0.490677
0.660115, 0.714408
0.362133, 0.140873
0.128819, 0.559130
0.485733, 0.353710
0.405438, 0.985839
0.430097, 0.864834
0.786950, 0.255165
0.367138, 0.291238
0.544359, 0.549913
0.288644, 0.842250
0.631886, 0.079165
0.285989, 0.526841
0.198553, 0.566515
0.115574, 0.602954
0.116642, 0.734886
0.101138, 0.739341
0.725730, 0.075045
0.568041, 0.567278
0.331828, 0.661000
0.575976, 0.310495
0.607379, 0.898526
0.930662, 0.265603
0.842402, 0.585162
0.268838, 0.336802
0.711081, 0.548601
0.570605, 0.154241
0.548601, 0.581408
0.213752, 0.866054
0.536210, 0.319834
0.060579, 0.641194
0.757988, 0.530503
0.248207, 0.277718
0.275369, 0.621021
0.276864, 0.605640
0.106815, 0.511490
0.427198, 0.659932
0.477828, 0.647481
0.254311, 0.628803
0.792688, 0.321360
0.527421, 0.473922
0.617756, 0.704489
0.559984, 0.782983
0.746605, 0.320719
0.615009, 0.947508
0.662740, 0.130955
0.753594, 0.088473
0.121403, 0.471755
0.887387, 0.298685
0.415906, 0.533616
0.703574, 0.331065
0.416852, 0.613361
0.085665, 0.713279
0.506699, 0.167669
0.351512, 0.928129
0.428846, 0.890622
0.146123, 0.359020
0.576525, 0.472243
0.290384, 0.370220
0.876980, 0.570574
0.314493, 0.669149
0.542467, 0.860317
0.344768, 0.322886
0.357128, 0.059084
0.662709, 0.723319
0.291482, 0.254524
0.110172, 0.566332
0.856594, 0.325694
0.450880, 0.320994
0.740318, 0.079073
0.441755, 0.024445
0.037446, 0.374889
0.754112, 0.378948
0.906064, 0.553056
0.127720, 0.754753
0.626667, 0.833644
0.431532, 0.823084
0.141453, 0.152226
0.387616, 0.881741
0.288522, 0.431379
0.711264, 0.895322
0.195502, 0.163091
0.880032, 0.697836
0.355724, 0.496841
0.882962, 0.334758
0.533097, 0.624042
0.751762, 0.291574
0.420118, 0.716758
0.820826, 0.217536
0.327830, 0.313822
0.250587, 0.720328
0.078005, 0.383526
0.793664, 0.695975
0.752464, 0.307932
0.921415, 0.377331
0.211768, 0.327830
0.311991, 0.518418
0.935270, 0.321512
0.614307, 0.837977
0.563677, 0.360759
0.735984, 0.716636
0.738517, 0.433271
0.612110, 0.152837
0.198828, 0.856624
0.595111, 0.446760
0.582629, 0.926420
0.669698, 0.529374
0.941008, 0.456404
0.064486, 0.415845
0.713492, 0.909757
0.121250, 0.382092
0.524125, 0.992035
0.404126, 0.727775
0.554888, 0.745201
0.461501, 0.044282
0.820917, 0.255409
0.357555, 0.055422
0.426832, 0.307871
0.779412, 0.621204
0.730705, 0.907346
0.823695, 0.632069
0.207648, 0.126560
0.292428, 0.788324
0.624317, 0.500412
0.154881, 0.538041
0.264473, 0.210913
0.234077, 0.357677
0.565386, 0.233833
0.773247, 0.762413
0.747642, 0.109012
0.344890, 0.441481
0.047945, 0.636952
0.403088, 0.145726
0.113987, 0.455977
0.683401, 0.760186
0.195715, 0.562731
0.926603, 0.482681
0.564776, 0.373760
0.070833, 0.321909
0.898801, 0.607044
0.378094, 0.240333
0.987426, 0.540513
0.451308, 0.984619
0.304605, 0.710623
0.814051, 0.562487
0.572161, 0.984649
0.302988, 0.539567
0.374737, 0.777947
0.745781, 0.465865
0.467391, 0.379254
0.188757, 0.741569
0.465133, 0.401166
0.421033, 0.508408
0.174017, 0.639424
0.619556, 0.760765
0.960997, 0.382855
0.867458, 0.209265
0.157872, 0.807306
0.620960, 0.651814
0.371654, 0.590625
0.850581, 0.663533
0.595569, 0.558824
0.052492, 0.658956
0.363872, 0.816401
0.489639, 0.023896
0.415662, 0.693747
0.688345, 0.151158
0.123539, 0.521775
0.686972, 0.693411
0.923551, 0.718619
0.675283, 0.884487
0.204474, 0.346599
0.279275, 0.907468
0.733909, 0.652547
0.610553, 0.371532
0.352824, 0.607898
0.770775, 0.423292
0.766564, 0.161870
0.217566, 0.274178
0.087100, 0.238533
0.898038, 0.425428
0.555773, 0.371044
0.200293, 0.472732
0.286874, 0.870571
0.571520, 0.905240
0.223853, 0.599811
0.773675, 0.556963
0.975463, 0.594104
0.677328, 0.172582
0.834407, 0.741844
0.480667, 0.415479
0.053163, 0.625599
0.515854, 0.330607
0.554460, 0.124332
0.718894, 0.502640
0.509445, 0.734611
0.660909, 0.212592
0.259590, 0.379009
0.639607, 0.301523
0.583728, 0.635823
0.175695, 0.791345
0.767449, 0.283639
0.160649, 0.474776
0.530534, 0.368694
0.339335, 0.967620
0.228278, 0.577837
0.104373, 0.595447
0.384991, 0.627613
0.321207, 0.069277
0.558611, 0.729423
0.651997, 0.329997
0.559984, 0.016816
0.658895, 0.795862
0.392407, 0.490219
0.305307, 0.721366
0.828181, 0.125980
0.299539, 0.047823
0.412549, 0.490829
0.743370, 0.218513
0.510208, 0.736991
0.491043, 0.206580
0.784448, 0.404431
0.403150, 0.572466
0.842982, 0.371471
0.239875, 0.350566
0.562761, 0.366558
0.161443, 0.755089
0.747948, 0.822565
0.815699, 0.556017
0.564013, 0.188604
0.862545, 0.216498
0.470382, 0.932737
0.859767, 0.679006
0.292795, 0.119144
0.489792, 0.769707
0.431837, 0.407910
0.687246, 0.441084
0.261147, 0.485397
0.471603, 0.898892
0.871029, 0.458052
0.891202, 0.395184
0.814234, 0.240211
0.009980, 0.467391
0.462294, 0.966002
0.949034, 0.311106
0.359844, 0.038514
0.337870, 0.503464
0.106113, 0.628346
0.685873, 0.296609
0.647176, 0.948973
0.777703, 0.205817
0.328166, 0.791314
0.260445, 0.729972
0.910092, 0.237098
0.775903, 0.763237
0.093509, 0.760277
0.941435, 0.733726
0.635731, 0.350230
